185537.000000 7.199845 2649641.250000 25.000000
185537.000000 -3500.000000 2649641.250000 130.496571
268790.531250 2185.336914 2652974.000000 25.000000
268790.531250 -3500.000000 2652974.000000 294.601837
252913.421875 579.879700 2654760.250000 25.000000
252913.421875 -3500.000000 2654760.250000 149.692984
291018.500000 812.581116 2655355.500000 25.000000
291018.500000 -3500.000000 2655355.500000 72.185500
266099.500000 1042.507324 2658185.000000 25.000000
266099.500000 -3500.000000 2658185.000000 472.436969
270001.593750 1277.865723 2658743.750000 25.000000
270001.593750 -3500.000000 2658743.750000 802.358760
242029.796875 458.240509 2661315.750000 25.000000
242029.796875 -3500.000000 2661315.750000 83.977783
243188.703125 392.815094 2662301.750000 25.000000
243188.703125 -3500.000000 2662301.750000 125.454736
199154.593750 10.588000 2662506.250000 25.000000
199154.593750 -3500.000000 2662506.250000 110.658347
209327.296875 28.163893 2664319.250000 25.000000
209327.296875 -3500.000000 2664319.250000 150.955451
256485.781250 846.218750 2666668.000000 25.000000
256485.781250 -3500.000000 2666668.000000 180.489729
267004.375000 1233.359863 2671629.500000 25.000000
267004.375000 -3500.000000 2671629.500000 242.473330
245967.187500 1272.250244 2676194.250000 25.000000
245967.187500 -3500.000000 2676194.250000 168.442839
298758.593750 699.731140 2677583.500000 25.000000
298758.593750 -3500.000000 2677583.500000 156.710017
279456.687500 2477.982178 2677768.500000 25.000000
279456.687500 -3500.000000 2677768.500000 205.535062
270814.406250 1654.251587 2682921.500000 25.000000
270814.406250 -3500.000000 2682921.500000 138.393536
264027.406250 1301.867188 2683140.500000 25.000000
264027.406250 -3500.000000 2683140.500000 210.505112
234771.796875 427.851990 2686420.250000 25.000000
234771.796875 -3500.000000 2686420.250000 118.090092
238159.500000 658.739502 2695650.250000 25.000000
238159.500000 -3500.000000 2695650.250000 172.219378
283476.312500 1891.855225 2696609.000000 25.000000
283476.312500 -3500.000000 2696609.000000 253.614661
236473.593750 388.994110 2697494.750000 25.000000
236473.593750 -3500.000000 2697494.750000 158.353608
241547.000000 537.763550 2699334.750000 25.000000
241547.000000 -3500.000000 2699334.750000 141.287590
224640.296875 392.164337 2699361.500000 25.000000
224640.296875 -3500.000000 2699361.500000 154.609073
212804.000000 39.952423 2699386.750000 25.000000
212804.000000 -3500.000000 2699386.750000 155.801242
217912.500000 74.281441 2701187.250000 25.000000
217912.500000 -3500.000000 2701187.250000 157.248413
256882.703125 1053.715698 2701399.250000 25.000000
256882.703125 -3500.000000 2701399.250000 223.295593
329266.093750 152.692535 2702330.250000 25.000000
329266.093750 -3500.000000 2702330.250000 121.796352
311261.812500 839.118530 2702391.500000 25.000000
311261.812500 -3500.000000 2702391.500000 255.410317
222957.593750 179.803986 2704902.000000 25.000000
222957.593750 -3500.000000 2704902.000000 137.602002
247356.437500 659.161438 2707353.000000 25.000000
247356.437500 -3500.000000 2707353.000000 183.261504
291890.000000 789.102051 2708445.250000 25.000000
291890.000000 -3500.000000 2708445.250000 676.943509
244931.796875 941.556641 2708566.000000 25.000000
244931.796875 -3500.000000 2708566.000000 133.373982
324757.343750 469.741394 2713307.000000 25.000000
324757.343750 -3500.000000 2713307.000000 205.088718
297567.781250 1180.130005 2713902.500000 25.000000
297567.781250 -3500.000000 2713902.500000 297.163642
224668.906250 104.532501 2715973.000000 25.000000
224668.906250 -3500.000000 2715973.000000 116.915579
259462.734375 707.454529 2719062.500000 25.000000
259462.734375 -3500.000000 2719062.500000 152.800051
246624.000000 396.742584 2721485.000000 25.000000
246624.000000 -3500.000000 2721485.000000 165.282733
244961.796875 142.007065 2721488.000000 25.000000
244961.796875 -3500.000000 2721488.000000 187.069315
226370.703125 45.529812 2721504.000000 25.000000
226370.703125 -3500.000000 2721504.000000 156.184603
335077.468750 11.886273 2721642.500000 25.000000
335077.468750 -3500.000000 2721642.500000 82.294974
313444.906250 304.369995 2723230.250000 25.000000
313444.906250 -3500.000000 2723230.250000 281.728169
241556.703125 82.878174 2723336.000000 25.000000
241556.703125 -3500.000000 2723336.000000 142.518404
335488.406250 3.233789 2723606.250000 25.000000
335488.406250 -3500.000000 2723606.250000 144.109949
278912.187500 1068.543091 2723825.500000 25.000000
278912.187500 -3500.000000 2723825.500000 177.673520
329451.031250 4.012837 2725763.750000 25.000000
329451.031250 -3500.000000 2725763.750000 256.264847
294789.312500 1068.367188 2726008.750000 25.000000
294789.312500 -3500.000000 2726008.750000 195.876797
331565.312500 2.074263 2726064.000000 25.000000
331565.312500 -3500.000000 2726064.000000 291.157644
309555.687500 205.077957 2726412.750000 25.000000
309555.687500 -3500.000000 2726412.750000 177.278704
261638.593750 274.226227 2726476.000000 25.000000
261638.593750 -3500.000000 2726476.000000 149.926888
309724.000000 171.128052 2726781.000000 25.000000
309724.000000 -3500.000000 2726781.000000 336.678772
246624.000000 142.491806 2727022.250000 25.000000
246624.000000 -3500.000000 2727022.250000 145.566479
269782.843750 703.525574 2727199.500000 25.000000
269782.843750 -3500.000000 2727199.500000 145.134921
308400.843750 179.388474 2727539.750000 25.000000
308400.843750 -3500.000000 2727539.750000 269.679333
308028.593750 215.528580 2727885.750000 25.000000
308028.593750 -3500.000000 2727885.750000 214.863510
256485.781250 314.846680 2728588.750000 25.000000
256485.781250 -3500.000000 2728588.750000 152.201354
236505.296875 10.692945 2728876.500000 25.000000
236505.296875 -3500.000000 2728876.500000 103.639522
333145.875000 5.892713 2729252.500000 25.000000
333145.875000 -3500.000000 2729252.500000 242.365348
261803.593750 542.007080 2730724.250000 25.000000
261803.593750 -3500.000000 2730724.250000 91.288916
271370.562500 416.520142 2731565.750000 25.000000
271370.562500 -3500.000000 2731565.750000 121.016176
330054.781250 1.951152 2731682.250000 25.000000
330054.781250 -3500.000000 2731682.250000 175.583900
327279.781250 4.829041 2732054.250000 25.000000
327279.781250 -3500.000000 2732054.250000 123.135213
322735.562500 16.729975 2732140.500000 25.000000
322735.562500 -3500.000000 2732140.500000 211.386689
249995.906250 80.221878 2732559.500000 25.000000
249995.906250 -3500.000000 2732559.500000 149.878139
285581.312500 613.599731 2732978.250000 25.000000
285581.312500 -3500.000000 2732978.250000 176.380471
330134.218750 2.519243 2735448.750000 25.000000
330134.218750 -3500.000000 2735448.750000 49.517635
332208.625000 1.284722 2737100.500000 25.000000
332208.625000 -3500.000000 2737100.500000 67.015417
329118.781250 1.605887 2737868.750000 25.000000
329118.781250 -3500.000000 2737868.750000 74.022482
321185.000000 12.785007 2738313.500000 25.000000
321185.000000 -3500.000000 2738313.500000 109.211097
331748.718750 3.172168 2739601.000000 25.000000
331748.718750 -3500.000000 2739601.000000 35.509517
253370.906250 110.894142 2739947.750000 25.000000
253370.906250 -3500.000000 2739947.750000 131.521377
261794.203125 379.931793 2739954.000000 25.000000
261794.203125 -3500.000000 2739954.000000 160.332021
322815.875000 14.393766 2739961.000000 25.000000
322815.875000 -3500.000000 2739961.000000 49.600756
329950.406250 3.221655 2740997.250000 25.000000
329950.406250 -3500.000000 2740997.250000 49.522552
270217.500000 202.591599 2741808.000000 25.000000
270217.500000 -3500.000000 2741808.000000 119.416086
325948.218750 6.223736 2742348.250000 25.000000
325948.218750 -3500.000000 2742348.250000 42.531119
330038.781250 0.034352 2744941.250000 25.000000
330038.781250 -3500.000000 2744941.250000 49.500240
244944.500000 13.417621 2745485.000000 25.000000
244944.500000 -3500.000000 2745485.000000 153.872158
326926.843750 12.173031 2746385.750000 25.000000
326926.843750 -3500.000000 2746385.750000 312.998189
326940.437500 13.625327 2747244.250000 25.000000
326940.437500 -3500.000000 2747244.250000 160.515722
304712.500000 192.853439 2751015.250000 25.000000
304712.500000 -3500.000000 2751015.250000 190.836447
248313.203125 62.573486 2751022.000000 25.000000
248313.203125 -3500.000000 2751022.000000 147.552528
261781.500000 302.220978 2752873.000000 25.000000
261781.500000 -3500.000000 2752873.000000 141.347962
266839.250000 374.284485 2752875.000000 25.000000
266839.250000 -3500.000000 2752875.000000 116.820543
247808.296875 21.940947 2756930.750000 25.000000
247808.296875 -3500.000000 2756930.750000 67.967680
305542.500000 226.067795 2758705.750000 25.000000
305542.500000 -3500.000000 2758705.750000 105.110457
278609.000000 127.755005 2760283.500000 25.000000
278609.000000 -3500.000000 2760283.500000 110.977794
290378.812500 30.983524 2764001.250000 25.000000
290378.812500 -3500.000000 2764001.250000 83.967425
286255.343750 137.529602 2764907.750000 25.000000
286255.343750 -3500.000000 2764907.750000 148.815320
342001.093750 14.562886 2769240.250000 25.000000
342001.093750 -3500.000000 2769240.250000 135.005818
261765.593750 47.655281 2769487.750000 25.000000
261765.593750 -3500.000000 2769487.750000 139.234500
288676.906250 236.996231 2771380.000000 25.000000
288676.906250 -3500.000000 2771380.000000 128.514796
312292.593750 49.403454 2792516.000000 25.000000
312292.593750 -3500.000000 2792516.000000 164.846496
312292.593750 49.403454 2792516.000000 25.000000
312292.593750 -3500.000000 2792516.000000 164.846496
