314871.326	2722372.815	-2402.96	2691
315279.656	2722442.379	357	121.57
315279.656	2722442.379	335.626	121.57
315279.656	2722442.379	314.252	121.57
315279.656	2722442.379	292.878	121.57
315279.656	2722442.379	271.504	121.57
315279.656	2722442.379	250.129	121.57
315279.656	2722442.379	228.755	121.57
315279.656	2722442.379	227.46	48.98
315279.656	2722442.379	110.223	48.98
315279.656	2722442.379	-7.0149	48.98
315279.656	2722442.379	-124.252	48.98
315279.656	2722442.379	-241.49	48.98
315279.656	2722442.379	-358.727	48.98
315279.656	2722442.379	-475.965	48.98
315279.656	2722442.379	-483.07	166.53
